Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
DRE25,OUT019,557.0195586036299
FDK57,OUT018,2536.248951968297
FDD33,OUT010,769.9695903376652
FDR34,OUT027,5132.342222949802
FDU04,OUT045,2169.036463260849
FDE35,OUT019,566.2304293299921
NCD31,OUT035,2678.8561136638555
FDJ56,OUT035,2170.5857789112197
NCU53,OUT046,2125.349497483324
FDD39,OUT035,2614.663464992494
NCU17,OUT019,557.0195586036299
FDJ20,OUT046,1740.6500153156417
NCW41,OUT018,2752.520455283355
FDL52,OUT035,1842.8680109957897
FDS39,OUT035,2678.8561136638555
DRJ47,OUT045,2677.3067980134847
FDP13,OUT010,664.3634888735338
DRK39,OUT010,667.962853750561
FDF28,OUT010,667.962853750561
FDB09,OUT045,2169.036463260849
FDM51,OUT046,1740.6500153156417
DRM49,OUT018,2267.07751788757
DRF23,OUT013,2950.802451959768
DRH01,OUT035,2678.8561136638555
FDH12,OUT027,3858.799869487593
FDA28,OUT019,557.0195586036299
FDW37,OUT018,2536.248951968297
FDF02,OUT046,1740.6500153156417
DRL37,OUT046,1370.8869648941231
NCF43,OUT046,2125.349497483324
FDH08,OUT010,769.9695903376652
FDR34,OUT019,632.2882876531593
NCK19,OUT049,2125.349497483324
NCD55,OUT018,2267.07751788757
FDT27,OUT049,2389.2437480902304
FDQ57,OUT045,2677.3067980134847
FDA47,OUT035,2678.8561136638555
DRG15,OUT027,3389.3947128677587
FDE05,OUT018,2752.520455283355
FDN46,OUT046,1740.6500153156417
FDX27,OUT027,3858.799869487593
FDT51,OUT045,2169.036463260849
FDU33,OUT013,2414.7191153318986
FDJ16,OUT027,3389.3947128677587
FDD20,OUT019,557.0195586036299
FDT36,OUT049,1370.8869648941231
DRF15,OUT027,4229.8508764080125
FDN52,OUT010,667.962853750561
FDC22,OUT027,4229.8508764080125
FDX15,OUT045,2677.3067980134847
FDT13,OUT013,2950.802451959768
FDU04,OUT017,2170.5857789112197
FDU31,OUT019,632.2882876531593
FDW59,OUT027,3858.799869487593
NCO29,OUT046,2125.349497483324
FDL15,OUT035,2678.8561136638555
FDI41,OUT049,2125.349497483324
FDQ48,OUT049,1740.6500153156417
DRI39,OUT013,2414.7191153318986
FDI08,OUT013,3531.4194682704156
FDC21,OUT049,1740.6500153156417
FDF58,OUT035,1842.8680109957897
FDS08,OUT010,677.2534011584064
FDE47,OUT045,2169.036463260849
NCP18,OUT019,597.2868342075113
NCR41,OUT013,2707.3156795629625
FDA27,OUT013,3531.4194682704156
FDA43,OUT035,2678.8561136638555
FDA49,OUT045,2169.036463260849
NCE55,OUT018,2752.520455283355
DRM49,OUT027,3389.3947128677587
FDF22,OUT027,5132.342222949802
FDQ15,OUT018,2536.248951968297
NCS54,OUT017,2678.8561136638555
NCY05,OUT013,2414.7191153318986
FDR45,OUT046,2386.2959774241044
FDK57,OUT049,1740.6500153156417
FDF41,OUT010,769.9695903376652
FDV21,OUT046,1740.6500153156417
FDD51,OUT046,1370.8869648941231
FDF33,OUT046,1740.6500153156417
FDA38,OUT046,2386.2959774241044
FDR56,OUT045,2677.3067980134847
NCN41,OUT017,2170.5857789112197
FDC60,OUT027,3858.799869487593
FDB47,OUT045,2613.1141493421233
DRH01,OUT013,2950.802451959768
FDW08,OUT046,1740.6500153156417
FDF38,OUT027,3389.3947128677587
FDY32,OUT017,2678.8561136638555
FDG34,OUT049,1740.6500153156417
FDG47,OUT019,632.2882876531593
NCF18,OUT035,2678.8561136638555
FDL39,OUT019,597.2868342075113
NCH55,OUT035,2170.5857789112197
DRJ35,OUT049,1370.8869648941231
FDS44,OUT035,2614.663464992494
DRE01,OUT018,3202.928103829106
FDY39,OUT013,2950.802451959768
FDY32,OUT018,2752.520455283355
FDR33,OUT027,3858.799869487593
NCP50,OUT049,1740.6500153156417
FDZ47,OUT018,2536.248951968297
FDU57,OUT049,2125.349497483324
FDY44,OUT013,2950.802451959768
DRH59,OUT018,2267.07751788757
FDB03,OUT027,5132.342222949802
FDY46,OUT045,2677.3067980134847
FDM39,OUT045,2677.3067980134847
FDY36,OUT035,1842.8680109957897
NCM55,OUT035,2678.8561136638555
FDJ50,OUT010,664.3634888735338
DRL60,OUT013,2950.802451959768
NCJ54,OUT049,2389.2437480902304
FDX59,OUT017,1842.8680109957897
FDI07,OUT013,2950.802451959768
DRF51,OUT010,664.3634888735338
FDM14,OUT017,2170.5857789112197
FDP21,OUT045,2677.3067980134847
FDE40,OUT035,1842.8680109957897
FDE05,OUT035,2678.8561136638555
FDM13,OUT027,3858.799869487593
FDC34,OUT027,4229.8508764080125
NCI55,OUT018,2536.248951968297
NCE43,OUT018,2752.520455283355
FDW58,OUT018,2536.248951968297
FDG60,OUT045,2613.1141493421233
FDV31,OUT017,2678.8561136638555
FDR47,OUT013,2950.802451959768
FDM60,OUT019,566.2304293299921
NCF06,OUT018,3202.928103829106
NCN26,OUT027,3858.799869487593
FDQ59,OUT049,1740.6500153156417
FDF09,OUT046,1370.8869648941231
NCS06,OUT017,2614.663464992494
FDT44,OUT046,1740.6500153156417
FDI19,OUT017,2614.663464992494
FDT22,OUT017,1842.8680109957897
NCF54,OUT027,4229.8508764080125
DRG25,OUT045,2677.3067980134847
FDB59,OUT017,2678.8561136638555
FDQ37,OUT017,2678.8561136638555
FDP56,OUT035,1842.8680109957897
FDW44,OUT035,2678.8561136638555
FDJ26,OUT010,769.9695903376652
FDU43,OUT018,3202.928103829106
FDW33,OUT045,2169.036463260849
NCX53,OUT027,4229.8508764080125
FDN56,OUT010,677.2534011584064
DRF15,OUT049,2125.349497483324
FDO33,OUT017,2170.5857789112197
FDZ39,OUT010,667.962853750561
NCJ19,OUT017,1842.8680109957897
FDU01,OUT035,2678.8561136638555
FDT12,OUT035,2614.663464992494
NCM18,OUT018,2267.07751788757
FDP19,OUT017,2170.5857789112197
NCR42,OUT049,1370.8869648941231
FDN10,OUT046,1740.6500153156417
FDG44,OUT017,1842.8680109957897
FDQ10,OUT046,2125.349497483324
DRH13,OUT049,1740.6500153156417
FDT52,OUT013,3531.4194682704156
FDM56,OUT045,2169.036463260849
NCO43,OUT010,667.962853750561
NCV29,OUT035,2678.8561136638555
NCF06,OUT013,3531.4194682704156
FDO50,OUT035,2170.5857789112197
FDT59,OUT013,3531.4194682704156
FDX40,OUT027,3389.3947128677587
FDE50,OUT017,2678.8561136638555
FDX51,OUT017,2678.8561136638555
NCD30,OUT018,2536.248951968297
FDK15,OUT013,2707.3156795629625
FDL12,OUT045,1842.8680109957897
FDK46,OUT017,2614.663464992494
DRH49,OUT010,667.962853750561
FDQ57,OUT046,2125.349497483324
FDY59,OUT017,2170.5857789112197
FDO09,OUT018,3202.928103829106
NCG30,OUT035,2170.5857789112197
FDM09,OUT017,2678.8561136638555
NCN17,OUT027,3858.799869487593
NCS42,OUT013,2707.3156795629625
FDD02,OUT019,557.0195586036299
FDE34,OUT013,2950.802451959768
FDU38,OUT045,2677.3067980134847
FDB33,OUT046,2125.349497483324
NCJ29,OUT017,2170.5857789112197
FDZ27,OUT035,1842.8680109957897
FDI40,OUT013,2707.3156795629625
FDG22,OUT013,2414.7191153318986
FDT51,OUT017,2170.5857789112197
FDF20,OUT018,2752.520455283355
FDV50,OUT035,2170.5857789112197
FDT02,OUT049,1370.8869648941231
DRC49,OUT017,2678.8561136638555
FDF26,OUT049,2125.349497483324
FDV52,OUT035,2170.5857789112197
FDX59,OUT049,1370.8869648941231
FDV25,OUT035,2614.663464992494
FDW23,OUT027,3389.3947128677587
FDE53,OUT018,2536.248951968297
FDA19,OUT017,2170.5857789112197
FDH22,OUT046,1740.6500153156417
NCO41,OUT013,2707.3156795629625
FDX12,OUT017,2614.663464992494
FDF17,OUT013,2950.802451959768
FDS11,OUT045,2613.1141493421233
FDR51,OUT035,2678.8561136638555
FDT49,OUT010,667.962853750561
FDC56,OUT013,2707.3156795629625
FDR13,OUT027,3858.799869487593
FDQ60,OUT035,2170.5857789112197
FDN38,OUT049,2389.2437480902304
NCL29,OUT013,2950.802451959768
FDO13,OUT027,4229.8508764080125
FDE26,OUT018,2752.520455283355
FDA31,OUT010,677.2534011584064
FDX14,OUT035,2170.5857789112197
FDA34,OUT045,2677.3067980134847
FDF26,OUT013,2950.802451959768
FDE38,OUT045,2677.3067980134847
DRI11,OUT046,1740.6500153156417
FDQ60,OUT027,3858.799869487593
FDL21,OUT027,3389.3947128677587
DRC12,OUT027,4229.8508764080125
FDC47,OUT046,2386.2959774241044
FDE57,OUT045,2677.3067980134847
FDT14,OUT045,2169.036463260849
NCZ53,OUT046,2125.349497483324
FDE28,OUT018,3202.928103829106
FDR19,OUT035,2678.8561136638555
NCF54,OUT019,597.2868342075113
FDZ08,OUT046,1740.6500153156417
NCJ05,OUT018,2752.520455283355
FDF59,OUT046,1740.6500153156417
NCO05,OUT035,2170.5857789112197
FDW24,OUT018,2267.07751788757
NCX42,OUT018,2752.520455283355
NCA53,OUT035,1842.8680109957897
FDI45,OUT019,597.2868342075113
FDG46,OUT046,1740.6500153156417
FDM20,OUT010,769.9695903376652
FDW11,OUT010,664.3634888735338
FDX08,OUT035,2678.8561136638555
NCK17,OUT035,1842.8680109957897
FDK32,OUT018,2752.520455283355
NCA42,OUT035,2678.8561136638555
DRI01,OUT035,2678.8561136638555
NCL55,OUT049,2389.2437480902304
DRE25,OUT018,2536.248951968297
FDD14,OUT017,2678.8561136638555
FDB10,OUT046,2386.2959774241044
DRN11,OUT035,2678.8561136638555
FDP38,OUT018,2267.07751788757
NCA30,OUT017,2678.8561136638555
FDT15,OUT017,2678.8561136638555
NCP55,OUT018,2267.07751788757
FDF12,OUT035,2678.8561136638555
FDM21,OUT018,3202.928103829106
FDX56,OUT035,2614.663464992494
FDF10,OUT017,2678.8561136638555
FDT32,OUT045,2677.3067980134847
FDM51,OUT018,2536.248951968297
NCR50,OUT018,2752.520455283355
FDI19,OUT049,2389.2437480902304
FDX21,OUT017,2170.5857789112197
FDR31,OUT035,2678.8561136638555
FDY02,OUT013,3531.4194682704156
NCA29,OUT045,2677.3067980134847
NCX17,OUT046,2386.2959774241044
FDM12,OUT045,2677.3067980134847
FDI53,OUT027,4229.8508764080125
NCU30,OUT049,2125.349497483324
FDC56,OUT027,3858.799869487593
FDK27,OUT018,2536.248951968297
NCK18,OUT017,2678.8561136638555
FDB52,OUT019,632.2882876531593
DRG25,OUT027,4229.8508764080125
FDZ13,OUT049,1370.8869648941231
FDB57,OUT019,632.2882876531593
FDR40,OUT046,1740.6500153156417
NCO14,OUT019,566.2304293299921
NCN19,OUT045,2677.3067980134847
FDQ28,OUT019,597.2868342075113
FDO13,OUT018,2752.520455283355
FDK48,OUT013,2707.3156795629625
FDU07,OUT018,2752.520455283355
FDW20,OUT046,1740.6500153156417
FDV12,OUT010,667.962853750561
FDH24,OUT013,2950.802451959768
FDV59,OUT049,2389.2437480902304
FDK57,OUT045,2169.036463260849
FDL16,OUT027,3389.3947128677587
NCQ17,OUT046,2125.349497483324
FDJ15,OUT018,2752.520455283355
FDX24,OUT049,1740.6500153156417
FDT47,OUT046,1740.6500153156417
FDT10,OUT049,1370.8869648941231
FDZ37,OUT018,2536.248951968297
FDW43,OUT027,5132.342222949802
DRN36,OUT017,2170.5857789112197
FDJ14,OUT045,2169.036463260849
FDA32,OUT013,3531.4194682704156
FDJ38,OUT019,597.2868342075113
FDQ57,OUT017,2678.8561136638555
NCQ41,OUT019,597.2868342075113
FDG56,OUT049,1370.8869648941231
DRC13,OUT027,3858.799869487593
FDV55,OUT035,2678.8561136638555
FDQ49,OUT045,2677.3067980134847
FDE29,OUT010,664.3634888735338
FDR03,OUT013,3531.4194682704156
FDD45,OUT049,1740.6500153156417
FDN38,OUT010,769.9695903376652
FDT56,OUT046,1370.8869648941231
FDT48,OUT045,2677.3067980134847
FDU03,OUT049,2125.349497483324
FDC56,OUT010,667.962853750561
NCO43,OUT027,3858.799869487593
FDQ27,OUT017,2170.5857789112197
FDR03,OUT046,2386.2959774241044
DRH23,OUT010,664.3634888735338
FDG22,OUT045,1842.8680109957897
NCJ42,OUT013,2707.3156795629625
FDR24,OUT046,1740.6500153156417
FDW60,OUT035,2678.8561136638555
FDJ08,OUT013,2950.802451959768
DRL59,OUT018,2267.07751788757
FDG60,OUT010,769.9695903376652
FDW27,OUT017,2678.8561136638555
FDX14,OUT018,2536.248951968297
FDC20,OUT013,2414.7191153318986
NCS29,OUT018,3202.928103829106
FDJ56,OUT046,1740.6500153156417
FDB20,OUT019,557.0195586036299
FDL28,OUT027,5132.342222949802
FDW01,OUT018,2752.520455283355
FDL03,OUT046,2125.349497483324
FDX22,OUT049,2389.2437480902304
FDJ21,OUT035,2678.8561136638555
FDR31,OUT045,2677.3067980134847
FDG21,OUT035,2678.8561136638555
FDS22,OUT027,3389.3947128677587
FDK08,OUT035,2170.5857789112197
FDE17,OUT018,2752.520455283355
NCN30,OUT017,2170.5857789112197
FDT50,OUT046,1740.6500153156417
NCX42,OUT049,2125.349497483324
FDJ12,OUT035,2614.663464992494
NCA18,OUT027,3858.799869487593
FDP23,OUT019,632.2882876531593
FDX12,OUT013,3531.4194682704156
FDN40,OUT018,2752.520455283355
FDV48,OUT035,2170.5857789112197
NCY54,OUT013,2950.802451959768
FDL16,OUT010,664.3634888735338
FDR45,OUT018,3202.928103829106
FDJ52,OUT046,2125.349497483324
DRG01,OUT017,2170.5857789112197
FDP52,OUT013,3531.4194682704156
FDU58,OUT017,2678.8561136638555
FDL02,OUT045,2169.036463260849
FDG28,OUT013,3531.4194682704156
FDA19,OUT035,2170.5857789112197
FDW46,OUT027,3389.3947128677587
NCD43,OUT049,1740.6500153156417
DRG39,OUT013,2414.7191153318986
NCF55,OUT049,1370.8869648941231
FDJ07,OUT046,1740.6500153156417
FDE08,OUT046,2125.349497483324
FDP56,OUT019,566.2304293299921
FDT45,OUT045,1842.8680109957897
FDF17,OUT018,2752.520455283355
FDX44,OUT046,1740.6500153156417
FDM28,OUT027,4229.8508764080125
FDI36,OUT049,2125.349497483324
FDS07,OUT045,2169.036463260849
FDD36,OUT045,2169.036463260849
FDW11,OUT046,1370.8869648941231
FDN40,OUT049,2125.349497483324
NCQ18,OUT049,1740.6500153156417
NCQ54,OUT017,2678.8561136638555
NCS42,OUT045,2169.036463260849
DRH39,OUT010,667.962853750561
FDC09,OUT027,3858.799869487593
FDT08,OUT010,677.2534011584064
FDC08,OUT035,2614.663464992494
FDT20,OUT017,1842.8680109957897
FDS35,OUT035,1842.8680109957897
FDX58,OUT018,2752.520455283355
FDW58,OUT046,1740.6500153156417
DRD27,OUT046,1740.6500153156417
FDH32,OUT019,557.0195586036299
FDS26,OUT035,2614.663464992494
FDQ31,OUT046,1740.6500153156417
FDP11,OUT018,3202.928103829106
FDD58,OUT017,2170.5857789112197
FDM33,OUT045,2613.1141493421233
FDZ16,OUT049,2125.349497483324
NCS29,OUT010,769.9695903376652
NCM18,OUT019,566.2304293299921
FDP11,OUT049,2389.2437480902304
NCC42,OUT017,2678.8561136638555
DRM23,OUT046,2125.349497483324
NCN55,OUT027,5132.342222949802
FDK46,OUT013,3531.4194682704156
FDR01,OUT046,2125.349497483324
NCA05,OUT045,2677.3067980134847
NCP43,OUT017,2678.8561136638555
FDR12,OUT010,677.2534011584064
FDQ01,OUT013,3531.4194682704156
FDM13,OUT046,1740.6500153156417
FDQ19,OUT017,2614.663464992494
FDK56,OUT019,597.2868342075113
NCX06,OUT010,677.2534011584064
FDO56,OUT027,3858.799869487593
FDU45,OUT045,2169.036463260849
FDI16,OUT019,566.2304293299921
FDL32,OUT046,1740.6500153156417
FDA07,OUT046,1740.6500153156417
FDA14,OUT045,2677.3067980134847
FDV46,OUT027,3858.799869487593
NCO07,OUT035,2614.663464992494
NCP41,OUT046,1740.6500153156417
FDY60,OUT018,2752.520455283355
FDN38,OUT017,2614.663464992494
FDO15,OUT046,1370.8869648941231
FDT60,OUT013,2707.3156795629625
FDA55,OUT035,2614.663464992494
FDE02,OUT010,667.962853750561
DRJ39,OUT049,2389.2437480902304
FDV34,OUT035,1842.8680109957897
FDS20,OUT027,4229.8508764080125
FDF02,OUT027,3858.799869487593
FDW40,OUT017,2678.8561136638555
NCB43,OUT046,2125.349497483324
FDR58,OUT017,2170.5857789112197
DRJ59,OUT035,1842.8680109957897
NCD30,OUT017,2170.5857789112197
FDE14,OUT017,2170.5857789112197
FDC28,OUT018,2536.248951968297
FDU16,OUT018,2536.248951968297
NCD19,OUT035,1842.8680109957897
FDU21,OUT046,1370.8869648941231
FDV59,OUT027,5132.342222949802
FDU03,OUT045,2677.3067980134847
FDC33,OUT010,677.2534011584064
NCR42,OUT035,1842.8680109957897
DRH59,OUT035,2170.5857789112197
NCM31,OUT035,2678.8561136638555
FDS50,OUT035,2614.663464992494
FDP39,OUT046,1370.8869648941231
FDQ55,OUT013,2707.3156795629625
FDV36,OUT019,557.0195586036299
FDI05,OUT027,3858.799869487593
FDS45,OUT027,3858.799869487593
FDA39,OUT045,1842.8680109957897
FDC37,OUT010,667.962853750561
FDJ60,OUT027,4229.8508764080125
DRQ35,OUT046,1740.6500153156417
NCJ06,OUT046,1740.6500153156417
NCY42,OUT018,2752.520455283355
DRM37,OUT049,2125.349497483324
FDR14,OUT045,1842.8680109957897
FDE51,OUT049,1370.8869648941231
FDT33,OUT017,2678.8561136638555
FDR08,OUT013,2707.3156795629625
FDE36,OUT010,677.2534011584064
FDL22,OUT019,557.0195586036299
FDR44,OUT013,2707.3156795629625
FDI56,OUT019,557.0195586036299
FDE47,OUT010,667.962853750561
FDV27,OUT010,667.962853750561
FDV10,OUT049,1370.8869648941231
FDC40,OUT045,2169.036463260849
NCX41,OUT013,3531.4194682704156
NCQ38,OUT027,3858.799869487593
FDV12,OUT027,3858.799869487593
FDE52,OUT017,2170.5857789112197
FDG20,OUT027,4229.8508764080125
FDV16,OUT027,3389.3947128677587
FDI32,OUT017,2170.5857789112197
FDJ32,OUT049,1370.8869648941231
FDN39,OUT018,2752.520455283355
FDY34,OUT017,2678.8561136638555
FDC14,OUT035,1842.8680109957897
FDA55,OUT017,2614.663464992494
FDZ50,OUT010,677.2534011584064
DRG13,OUT049,2125.349497483324
FDP01,OUT013,2950.802451959768
NCG54,OUT017,2678.8561136638555
FDM13,OUT045,2169.036463260849
NCO18,OUT027,4229.8508764080125
NCW41,OUT013,2950.802451959768
FDM52,OUT027,4229.8508764080125
NCF55,OUT035,1842.8680109957897
FDT09,OUT046,1740.6500153156417
NCM19,OUT035,2170.5857789112197
FDW12,OUT018,2752.520455283355
FDP15,OUT019,632.2882876531593
FDK36,OUT045,1842.8680109957897
FDZ25,OUT035,2678.8561136638555
NCW06,OUT049,2125.349497483324
FDW60,OUT046,2125.349497483324
DRC49,OUT013,2950.802451959768
NCT17,OUT035,2678.8561136638555
NCN06,OUT018,2752.520455283355
FDC45,OUT013,2950.802451959768
DRJ47,OUT019,597.2868342075113
NCF06,OUT045,2613.1141493421233
FDE21,OUT010,667.962853750561
DRG27,OUT013,2414.7191153318986
FDW40,OUT049,2125.349497483324
NCO53,OUT046,2125.349497483324
FDE23,OUT049,1370.8869648941231
FDQ16,OUT046,1740.6500153156417
FDS26,OUT045,2613.1141493421233
FDZ13,OUT010,664.3634888735338
FDS14,OUT049,2125.349497483324
FDC10,OUT045,2169.036463260849
FDY16,OUT049,2125.349497483324
FDJ20,OUT035,2170.5857789112197
FDV43,OUT035,1842.8680109957897
FDZ32,OUT027,3858.799869487593
FDR23,OUT046,2125.349497483324
FDN24,OUT035,1842.8680109957897
FDE34,OUT027,4229.8508764080125
FDU31,OUT013,3531.4194682704156
FDW33,OUT018,2536.248951968297
FDU26,OUT046,1740.6500153156417
FDE20,OUT027,4229.8508764080125
NCW05,OUT035,2170.5857789112197
FDB22,OUT018,2752.520455283355
FDO56,OUT046,1740.6500153156417
FDA19,OUT027,3858.799869487593
DRI39,OUT045,1842.8680109957897
FDH52,OUT018,2267.07751788757
FDZ50,OUT035,2678.8561136638555
NCN42,OUT035,2678.8561136638555
FDB53,OUT013,2950.802451959768
DRG11,OUT017,2170.5857789112197
DRK11,OUT027,4229.8508764080125
FDQ60,OUT017,2170.5857789112197
FDT36,OUT017,1842.8680109957897
DRG25,OUT018,2752.520455283355
DRJ23,OUT046,2125.349497483324
FDG05,OUT035,2678.8561136638555
NCK06,OUT018,2536.248951968297
FDU52,OUT017,2678.8561136638555
FDW07,OUT018,2536.248951968297
NCM17,OUT045,1842.8680109957897
FDA22,OUT045,2677.3067980134847
NCA41,OUT018,2752.520455283355
FDF38,OUT035,1842.8680109957897
FDH52,OUT046,1370.8869648941231
FDY58,OUT019,632.2882876531593
FDZ16,OUT045,2677.3067980134847
NCM18,OUT017,1842.8680109957897
FDA22,OUT018,2752.520455283355
NCJ43,OUT035,2678.8561136638555
FDI34,OUT027,5132.342222949802
FDG56,OUT046,1370.8869648941231
FDS34,OUT046,1740.6500153156417
DRC01,OUT035,1842.8680109957897
FDQ04,OUT035,1842.8680109957897
FDK04,OUT035,1842.8680109957897
FDT51,OUT049,1740.6500153156417
FDV26,OUT017,2678.8561136638555
FDS04,OUT049,2125.349497483324
FDW43,OUT018,3202.928103829106
FDQ28,OUT010,677.2534011584064
NCK06,OUT017,2170.5857789112197
FDS23,OUT018,2536.248951968297
FDZ36,OUT019,597.2868342075113
FDE56,OUT018,2267.07751788757
FDW10,OUT027,4229.8508764080125
NCN14,OUT045,2677.3067980134847
NCQ18,OUT045,2169.036463260849
FDW08,OUT017,2170.5857789112197
FDU43,OUT035,2614.663464992494
FDR33,OUT010,667.962853750561
FDM24,OUT010,677.2534011584064
NCZ05,OUT046,1740.6500153156417
NCV41,OUT035,2170.5857789112197
FDV11,OUT018,2752.520455283355
NCY05,OUT035,1842.8680109957897
FDV44,OUT018,2752.520455283355
FDW32,OUT049,1740.6500153156417
NCU18,OUT027,4229.8508764080125
NCC43,OUT035,2614.663464992494
FDW19,OUT013,2707.3156795629625
FDN31,OUT035,2678.8561136638555
FDI48,OUT045,1842.8680109957897
FDS24,OUT017,2170.5857789112197
FDF46,OUT049,1740.6500153156417
DRG23,OUT017,2678.8561136638555
FDG14,OUT018,2752.520455283355
NCY30,OUT049,2125.349497483324
FDO28,OUT018,2536.248951968297
DRD24,OUT035,2678.8561136638555
FDI33,OUT049,1740.6500153156417
FDN32,OUT046,2125.349497483324
FDR16,OUT045,2613.1141493421233
FDF26,OUT046,2125.349497483324
NCN29,OUT018,2267.07751788757
FDE20,OUT045,2677.3067980134847
FDA46,OUT046,2125.349497483324
FDU28,OUT045,2677.3067980134847
FDQ48,OUT045,2169.036463260849
FDV36,OUT013,2707.3156795629625
FDR14,OUT018,2267.07751788757
FDP23,OUT017,2614.663464992494
FDP56,OUT013,2414.7191153318986
FDK48,OUT010,667.962853750561
FDR48,OUT046,2125.349497483324
NCY29,OUT049,1370.8869648941231
FDM22,OUT018,2267.07751788757
DRJ01,OUT013,2950.802451959768
FDZ43,OUT045,2613.1141493421233
FDV03,OUT035,2678.8561136638555
FDX11,OUT027,4229.8508764080125
NCA41,OUT027,4229.8508764080125
FDE38,OUT017,2678.8561136638555
FDI27,OUT018,2267.07751788757
FDN32,OUT013,2950.802451959768
NCN43,OUT017,2170.5857789112197
FDB47,OUT027,5132.342222949802
FDV03,OUT017,2678.8561136638555
NCN30,OUT045,2169.036463260849
NCV54,OUT010,667.962853750561
FDV07,OUT013,2707.3156795629625
FDP07,OUT049,2125.349497483324
FDK48,OUT018,2267.07751788757
FDM15,OUT019,597.2868342075113
FDY19,OUT027,3858.799869487593
FDK46,OUT046,2386.2959774241044
FDY11,OUT045,1842.8680109957897
FDH09,OUT046,1370.8869648941231
FDO08,OUT027,4229.8508764080125
FDU14,OUT013,3531.4194682704156
FDD22,OUT027,3858.799869487593
FDM27,OUT017,2678.8561136638555
FDL02,OUT027,3858.799869487593
NCA17,OUT035,2678.8561136638555
FDE38,OUT019,597.2868342075113
NCG07,OUT049,2125.349497483324
DRC27,OUT013,3531.4194682704156
FDA27,OUT035,2614.663464992494
FDW40,OUT045,2677.3067980134847
DRI11,OUT013,2707.3156795629625
FDN50,OUT046,1740.6500153156417
FDR12,OUT046,2125.349497483324
FDT34,OUT027,3858.799869487593
FDW11,OUT035,1842.8680109957897
NCO30,OUT027,4229.8508764080125
FDZ34,OUT017,2678.8561136638555
FDU45,OUT017,2170.5857789112197
NCD42,OUT035,1842.8680109957897
FDX25,OUT045,2677.3067980134847
NCR29,OUT046,1370.8869648941231
FDX43,OUT019,597.2868342075113
FDB04,OUT010,667.962853750561
FDR49,OUT027,3389.3947128677587
FDS39,OUT018,2752.520455283355
FDW58,OUT045,2169.036463260849
FDG22,OUT019,566.2304293299921
FDG31,OUT017,1842.8680109957897
NCV53,OUT027,5132.342222949802
DRJ37,OUT035,2678.8561136638555
FDV07,OUT035,2170.5857789112197
FDW52,OUT018,2752.520455283355
FDT15,OUT045,2677.3067980134847
FDD02,OUT018,2536.248951968297
FDM16,OUT035,1842.8680109957897
NCE55,OUT046,2125.349497483324
FDB57,OUT018,3202.928103829106
FDQ04,OUT013,2414.7191153318986
FDQ47,OUT019,566.2304293299921
FDY14,OUT019,632.2882876531593
DRK37,OUT017,2678.8561136638555
FDO25,OUT017,2614.663464992494
FDL57,OUT046,2386.2959774241044
NCK29,OUT018,2536.248951968297
FDK46,OUT027,5132.342222949802
NCB43,OUT010,677.2534011584064
DRE01,OUT027,5132.342222949802
FDC46,OUT018,2752.520455283355
FDQ23,OUT045,2169.036463260849
FDX38,OUT049,1370.8869648941231
FDG60,OUT018,3202.928103829106
FDW55,OUT017,2614.663464992494
FDP39,OUT013,2414.7191153318986
FDB20,OUT018,2536.248951968297
FDV21,OUT017,2170.5857789112197
FDZ02,OUT013,2707.3156795629625
FDP19,OUT027,3858.799869487593
FDA38,OUT035,2614.663464992494
FDH22,OUT045,2169.036463260849
DRM11,OUT045,2613.1141493421233
FDO12,OUT027,4229.8508764080125
FDT14,OUT049,1740.6500153156417
FDW34,OUT010,769.9695903376652
FDG04,OUT027,4229.8508764080125
FDW59,OUT018,2536.248951968297
FDR33,OUT018,2536.248951968297
FDP32,OUT013,2707.3156795629625
FDL13,OUT027,5132.342222949802
FDD22,OUT013,2707.3156795629625
FDV40,OUT027,3389.3947128677587
NCD55,OUT046,1370.8869648941231
FDQ20,OUT010,664.3634888735338
FDD28,OUT045,1842.8680109957897
FDC39,OUT045,2613.1141493421233
NCR17,OUT049,1740.6500153156417
DRO35,OUT018,2536.248951968297
FDF40,OUT049,2389.2437480902304
FDR31,OUT018,2752.520455283355
NCQ41,OUT017,2678.8561136638555
FDP38,OUT046,1370.8869648941231
NCU54,OUT027,5132.342222949802
FDG22,OUT018,2267.07751788757
DRK59,OUT013,3531.4194682704156
FDC37,OUT046,1740.6500153156417
NCO42,OUT013,2950.802451959768
NCT42,OUT017,2678.8561136638555
FDX27,OUT035,2170.5857789112197
FDV40,OUT018,2267.07751788757
FDT45,OUT027,3389.3947128677587
FDS47,OUT019,557.0195586036299
FDR45,OUT035,2614.663464992494
FDB03,OUT045,2613.1141493421233
FDO49,OUT035,1842.8680109957897
FDU60,OUT027,4229.8508764080125
FDB26,OUT018,2267.07751788757
FDB46,OUT017,2614.663464992494
FDQ37,OUT019,597.2868342075113
FDN03,OUT017,2614.663464992494
NCX30,OUT045,2613.1141493421233
FDK32,OUT019,597.2868342075113
DRM47,OUT013,2950.802451959768
NCO02,OUT046,1370.8869648941231
FDP04,OUT013,2414.7191153318986
NCO43,OUT049,1740.6500153156417
FDD59,OUT013,2707.3156795629625
FDQ10,OUT017,2678.8561136638555
FDW45,OUT035,2678.8561136638555
NCK30,OUT049,2389.2437480902304
FDU31,OUT018,3202.928103829106
